번호,사업명,권역,연도,월,주차,수거일,지역1,지역2,환경,방법,종,개체수,채집기간,Index,실험개체수,Pool No.,양성 Pools,비고,확정,확정일자,입력일자,입력자(아이디),조사년도,조사월,조사주
994,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,13,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
995,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,인제군 인제읍 덕산리,기타,LED1,Aedes albopictus,1,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
996,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,18,7,2,18,2,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
997,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
998,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,13,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
999,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Culex bitaeniorhynchus,2,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1000,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Armigeres subalbatus,5,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1001,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,18,7,2,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1002,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,2,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1003,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,109,7,15,109,11,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1004,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,4,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1005,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,6,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1006,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,화천군 화천읍 신읍리,기타,LED1,Ochlerotatus koreicus,7,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1007,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,8,7,1,8,1,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1008,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1009,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,4,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1010,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Armigeres subalbatus,7,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1011,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Aedes vexans,3,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1012,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Ochlerotatus koreicus,50,7,7,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1013,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Aedes albopictus,34,7,4,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1014,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 김화읍 학사리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1015,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Culex tritaeniorhynchus,18,7,2,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1016,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,32,7,4,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1017,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,53,7,7,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1018,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Culex bitaeniorhynchus,5,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1019,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Armigeres subalbatus,19,7,2,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1020,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Aedes vexans,60,7,8,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1021,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Ochlerotatus koreicus,6,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1022,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Aedes albopictus,4,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1023,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,74,7,10,74,8,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1024,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Culex tritaeniorhynchus,2,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1025,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1026,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1027,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Culex bitaeniorhynchus,9,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1028,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Aedes vexans,7,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1029,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Ochlerotatus koreicus,4,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1030,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,17,7,2,17,2,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1031,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1032,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Culex pipiens,49,7,7,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1033,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1034,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,6,7,0,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1035,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Aedes vexans,11,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1036,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,9,7,1,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1037,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Aedes albopictus,23,7,3,0,0,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1038,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,3주,2025-08-23,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,13,7,1,13,2,0,,N,,2025-08-28,최연희(chldusgmlek),2025년,08월,3주
1039,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,고성군 현내면 명파리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1040,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,고성군 현내면 명파리,기타,LED1,Armigeres subalbatus,1,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1041,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,38,7,5,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1042,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus koreicus,12,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1043,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,고성군 현내면 명파리,기타,LED1,Anopheles spp.,5,7,0,5,1,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1044,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1045,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,인제군 인제읍 덕산리,기타,LED1,Culex bitaeniorhynchus,11,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1046,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,5,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1047,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,3,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1048,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,14,7,2,14,2,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1049,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Culex tritaeniorhynchus,2,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1050,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,10,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1051,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,18,7,2,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1052,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Culex bitaeniorhynchus,3,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1053,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1054,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,35,7,5,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1055,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,6,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1056,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,199,7,28,199,20,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1057,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,7,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1058,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,4,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1059,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Culex bitaeniorhynchus,2,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1060,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,7,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1061,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,19,7,2,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1062,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Ochlerotatus koreicus,19,7,2,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1063,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,36,7,5,36,4,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1064,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 김화읍 학사리,기타,LED1,Armigeres subalbatus,3,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1065,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 김화읍 학사리,기타,LED1,Ochlerotatus koreicus,8,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1066,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 김화읍 학사리,기타,LED1,Aedes albopictus,3,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1067,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Culex tritaeniorhynchus,3,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1068,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,7,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1069,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,30,7,4,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1070,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Culex bitaeniorhynchus,5,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1071,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Armigeres subalbatus,7,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1072,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Aedes vexans,54,7,7,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1073,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1074,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,67,7,9,67,7,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1075,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1076,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Culex orientalis,2,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1077,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Culex bitaeniorhynchus,19,7,2,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1078,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1079,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Aedes vexans,3,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1080,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Ochlerotatus koreicus,6,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1081,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Aedes albopictus,2,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1082,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,4,7,0,4,1,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1083,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1084,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Culex pipiens,105,7,15,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1085,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Culex orientalis,4,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1086,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,7,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1087,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Aedes vexans,9,7,1,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1088,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,5,7,0,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1089,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Aedes albopictus,16,7,2,0,0,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1090,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,2주,2025-08-16,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,11,7,1,11,2,0,,N,,2025-08-22,최연희(chldusgmlek),2025년,08월,2주
1091,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,4주,2025-08-02,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,165,7,23,165,17,1,,Y,2025-08-18,2025-08-18,최연희(chldusgmlek),2025년,07월,4주
1092,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,고성군 현내면 명파리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1093,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,25,7,3,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1094,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1095,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,고성군 현내면 명파리,기타,LED1,Anopheles spp.,5,7,0,5,1,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1096,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1097,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,인제군 인제읍 덕산리,기타,LED1,Culex bitaeniorhynchus,14,7,2,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1098,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1099,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,인제군 인제읍 덕산리,기타,LED1,Aedes vexans,18,7,2,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1100,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,인제군 인제읍 덕산리,기타,LED1,Ochlerotatus koreicus,7,7,1,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1101,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,12,7,1,12,2,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1102,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,5,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1103,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,10,7,1,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1104,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,18,7,2,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1105,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,5,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1106,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,223,7,31,223,23,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1107,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,5,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
1108,말라리아매개모기조사감시,강원도보건환경연구원,2025,8,1주,2025-08-09,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,3,7,0,0,0,0,,Y,2025-08-18,2025-08-14,최연희(chldusgmlek),2025년,08월,1주
